"job_id","job_title","salary_usd","salary_currency","experience_level","employment_type","company_location","company_size","employee_residence","remote_ratio","required_skills","education_required","years_experience","industry","posting_date","application_deadline","job_description_length","benefits_score","company_name"
"AI01932","NLP Engineer","102535","USD","MI","CT","United States","S","United States","100","Scala, Python, Linux, Tableau, Computer Vision","Bachelor","4","Energy","2024-01-04","2024-03-09","2029","7.7","DeepTech Ventures"
"AI01942","NLP Engineer","220589","USD","EX","FL","United States","S","United States","50","Scala, Spark, Linux, TensorFlow","Master","18","Telecommunications","2024-02-11","2024-03-30","1595","5.7","Autonomous Tech"
"AI01944","Data Scientist","116909","USD","MI","FL","United States","S","Brazil","100","MLOps, Linux, SQL, NLP","Bachelor","2","Telecommunications","2024-07-28","2024-10-08","2205","9.1","DataVision Ltd"
"AI01976","Deep Learning Engineer","296548","USD","EX","PT","United States","M","United States","100","Tableau, Azure, Java","Bachelor","18","Technology","2024-06-15","2024-08-13","768","9.8","AI Innovations"
"AI01986","Robotics Engineer","118077","USD","SE","FL","United States","S","Norway","50","Statistics, Azure, TensorFlow","Master","6","Manufacturing","2024-05-24","2024-08-01","1654","5.7","TechCorp Inc"
"AI02042","ML Ops Engineer","87393","USD","MI","FL","United States","S","China","100","Docker, Kubernetes, Data Visualization, Mathematics, Hadoop","Associate","2","Automotive","2025-01-14","2025-02-13","703","9.5","Smart Analytics"
"AI02063","Research Scientist","157203","USD","SE","FL","United States","M","United States","0","Git, Python, Computer Vision, Mathematics, AWS","PhD","5","Technology","2024-10-21","2024-12-01","1718","6.6","TechCorp Inc"
"AI02074","Computer Vision Engineer","250419","USD","EX","PT","United States","L","United States","100","Data Visualization, Python, Azure, Scala, GCP","Bachelor","18","Retail","2024-05-17","2024-06-08","2362","7.2","Algorithmic Solutions"
"AI02109","Principal Data Scientist","112912","USD","MI","PT","United States","L","United States","100","SQL, Spark, Git","Bachelor","4","Education","2024-09-19","2024-10-15","631","8.3","Cloud AI Solutions"
"AI02148","Autonomous Systems Engineer","72220","USD","EN","FT","United States","S","Argentina","50","Statistics, Kubernetes, Mathematics","Bachelor","1","Education","2024-04-01","2024-05-18","1403","9.8","Autonomous Tech"
"AI02154","Machine Learning Engineer","100220","USD","MI","PT","United States","M","United States","100","Kubernetes, Git, Scala, Statistics, GCP","Bachelor","2","Automotive","2025-03-09","2025-04-19","1993","9.5","Advanced Robotics"
"AI02158","Research Scientist","56489","USD","EN","CT","United States","S","India","0","Hadoop, Scala, Tableau, GCP","Master","0","Consulting","2024-08-10","2024-09-05","501","8.1","Predictive Systems"
"AI02176","AI Specialist","199622","USD","SE","CT","United States","L","United States","0","TensorFlow, Deep Learning, MLOps, Git, Kubernetes","PhD","8","Consulting","2024-11-04","2024-11-25","1993","10.0","Cognitive Computing"
"AI02291","Robotics Engineer","189914","USD","EX","FT","United States","M","United States","0","TensorFlow, Hadoop, Linux, Scala","Bachelor","17","Energy","2025-04-27","2025-06-30","2134","7.6","TechCorp Inc"
"AI02294","Autonomous Systems Engineer","191246","USD","EX","CT","United States","L","Kenya","50","TensorFlow, Python, AWS, R, PyTorch","Bachelor","16","Technology","2025-02-23","2025-05-06","2386","5.7","AI Innovations"
"AI02303","Deep Learning Engineer","156738","USD","SE","FT","United States","S","United States","50","Spark, Scala, Mathematics","PhD","8","Transportation","2024-07-31","2024-08-22","1295","6.4","Cognitive Computing"
"AI02318","Robotics Engineer","92631","USD","MI","CT","United States","M","United States","50","AWS, Java, Python, GCP, Tableau","Associate","2","Transportation","2024-12-12","2025-01-11","2185","7.0","Cloud AI Solutions"
"AI02333","Robotics Engineer","294173","USD","EX","FT","United States","L","Switzerland","0","SQL, GCP, Tableau, TensorFlow, Python","Master","16","Media","2025-01-25","2025-02-22","1739","5.6","DeepTech Ventures"
"AI02334","Data Engineer","158889","USD","SE","FT","United States","L","Netherlands","100","AWS, Hadoop, Deep Learning, Mathematics, SQL","Master","9","Technology","2024-01-20","2024-03-27","1615","6.4","Future Systems"
"AI02353","Robotics Engineer","90064","USD","MI","FT","United States","M","United States","0","Python, TensorFlow, Computer Vision, Kubernetes","Associate","3","Real Estate","2025-01-29","2025-03-28","1740","8.5","Future Systems"
"AI02376","Deep Learning Engineer","67421","USD","EN","PT","United States","S","Sweden","50","Docker, Tableau, Kubernetes, SQL, GCP","PhD","0","Real Estate","2025-02-15","2025-04-10","2051","8.7","Advanced Robotics"
"AI02380","Autonomous Systems Engineer","248477","USD","EX","CT","United States","L","Austria","100","Git, TensorFlow, Linux, NLP, Docker","Associate","17","Telecommunications","2024-08-08","2024-08-28","2245","7.4","Machine Intelligence Group"
"AI02410","Data Scientist","172436","USD","SE","FT","United States","L","United States","50","Tableau, Hadoop, Python","Associate","6","Real Estate","2025-03-07","2025-03-31","1364","5.4","Neural Networks Co"
"AI02451","AI Specialist","113501","USD","SE","PT","United States","S","United States","0","Spark, Docker, Python, Kubernetes","Master","5","Automotive","2024-01-29","2024-02-29","2412","9.8","Smart Analytics"
"AI02491","Deep Learning Engineer","163429","USD","SE","PT","United States","L","Colombia","100","Statistics, GCP, TensorFlow, Tableau","PhD","6","Real Estate","2025-04-18","2025-06-25","829","9.2","TechCorp Inc"
"AI02539","Data Scientist","145591","USD","SE","PT","United States","S","Austria","0","Tableau, Git, PyTorch","Bachelor","7","Healthcare","2024-08-24","2024-10-18","1653","9.9","TechCorp Inc"
"AI02551","Data Engineer","169622","USD","EX","PT","United States","M","United States","100","GCP, Mathematics, Java, PyTorch","Associate","10","Media","2025-04-10","2025-05-02","1878","5.7","Autonomous Tech"
"AI02560","AI Specialist","86772","USD","MI","PT","United States","M","United States","0","TensorFlow, Kubernetes, PyTorch, Azure","PhD","3","Government","2024-06-25","2024-07-14","934","6.9","AI Innovations"
"AI02564","Autonomous Systems Engineer","151837","USD","SE","FL","United States","S","Estonia","100","SQL, Mathematics, Tableau, Git","Master","6","Automotive","2025-03-24","2025-04-23","1538","6.9","Algorithmic Solutions"
"AI02565","Deep Learning Engineer","258351","USD","EX","FL","United States","M","United States","50","Python, TensorFlow, Scala, Deep Learning","Associate","14","Transportation","2024-12-24","2025-02-14","2412","8.3","AI Innovations"
"AI02576","Computer Vision Engineer","180125","USD","SE","FL","United States","L","United States","100","TensorFlow, SQL, Git, AWS","Associate","8","Automotive","2024-12-07","2024-12-21","2412","8.4","Machine Intelligence Group"
"AI02587","Robotics Engineer","135907","USD","MI","CT","United States","L","United States","0","NLP, GCP, Tableau","PhD","2","Energy","2024-09-26","2024-11-28","597","6.5","Machine Intelligence Group"
"AI02590","AI Specialist","167565","USD","SE","PT","United States","M","France","50","Hadoop, Azure, Deep Learning","Master","5","Energy","2024-07-10","2024-08-21","916","6.8","Digital Transformation LLC"
"AI02602","AI Software Engineer","84934","USD","EN","FL","United States","S","United States","100","Computer Vision, Deep Learning, Tableau, Linux","Master","0","Telecommunications","2024-08-16","2024-10-18","1161","6.7","Quantum Computing Inc"
"AI02625","AI Product Manager","227468","USD","EX","FT","United States","M","Colombia","50","Linux, TensorFlow, Deep Learning","Master","14","Retail","2024-01-03","2024-03-10","1849","7.9","Algorithmic Solutions"
"AI02647","Deep Learning Engineer","130289","USD","SE","CT","United States","S","United States","0","Kubernetes, Scala, Deep Learning","Associate","6","Government","2025-03-10","2025-04-15","2201","9.8","Algorithmic Solutions"
"AI02663","Deep Learning Engineer","102918","USD","EN","FT","United States","L","Luxembourg","100","Python, TensorFlow, Deep Learning, R","Master","0","Finance","2025-04-08","2025-05-19","2329","7.7","DataVision Ltd"
"AI02665","AI Research Scientist","161043","USD","SE","FL","United States","M","United States","100","PyTorch, Spark, Mathematics","Master","5","Energy","2024-07-18","2024-09-21","1559","9.8","Advanced Robotics"
"AI02668","AI Architect","251626","USD","EX","PT","United States","S","Argentina","50","Mathematics, Data Visualization, MLOps, Docker","Bachelor","17","Media","2024-12-30","2025-02-08","2096","7.4","Neural Networks Co"
"AI02670","Autonomous Systems Engineer","85270","USD","EN","FL","United States","M","Indonesia","100","Spark, Scala, AWS, Deep Learning","PhD","0","Government","2024-01-09","2024-01-24","1067","8.8","DataVision Ltd"
"AI02722","ML Ops Engineer","83272","USD","MI","CT","United States","S","United States","50","Kubernetes, SQL, TensorFlow, NLP","Master","2","Real Estate","2024-05-23","2024-07-07","1214","5.3","Smart Analytics"
"AI02754","AI Architect","118780","USD","MI","FT","United States","M","United States","0","SQL, Data Visualization, TensorFlow, MLOps","Associate","3","Consulting","2025-02-06","2025-03-13","933","6.8","Smart Analytics"
"AI02766","AI Product Manager","92805","USD","MI","FL","United States","S","New Zealand","50","Linux, Spark, Scala, MLOps","Associate","2","Government","2024-04-10","2024-06-21","1389","8.0","Digital Transformation LLC"
"AI02813","Principal Data Scientist","154394","USD","SE","FL","United States","S","United States","0","Kubernetes, Hadoop, Python, Azure","Master","5","Manufacturing","2024-04-19","2024-06-20","611","9.2","Digital Transformation LLC"
"AI02829","Autonomous Systems Engineer","250860","USD","EX","FL","United States","M","United States","50","SQL, Tableau, Kubernetes, GCP","Associate","10","Transportation","2024-06-25","2024-07-11","891","7.8","Quantum Computing Inc"
"AI02831","Principal Data Scientist","323671","USD","EX","CT","United States","L","United States","50","Computer Vision, Hadoop, Deep Learning","PhD","15","Telecommunications","2025-04-28","2025-06-15","1701","8.3","TechCorp Inc"
"AI02838","AI Consultant","211162","USD","EX","FT","United States","M","United States","50","Spark, Python, Tableau","PhD","19","Technology","2024-04-12","2024-05-17","2411","9.2","DataVision Ltd"
"AI02854","AI Software Engineer","319590","USD","EX","FL","United States","L","United States","100","PyTorch, MLOps, GCP","Master","19","Government","2024-01-01","2024-03-14","720","6.4","Cloud AI Solutions"
"AI02856","AI Product Manager","131422","USD","MI","FL","United States","L","Vietnam","50","Java, Computer Vision, AWS","Associate","4","Gaming","2024-05-24","2024-07-17","1676","5.2","Digital Transformation LLC"
"AI02862","AI Research Scientist","248823","USD","EX","CT","United States","S","United States","100","Python, Git, Mathematics, TensorFlow, Statistics","Bachelor","13","Education","2024-10-05","2024-12-01","990","6.8","Advanced Robotics"
"AI02873","AI Software Engineer","89174","USD","MI","FL","United States","S","United States","50","Linux, Statistics, SQL","PhD","4","Gaming","2024-04-10","2024-04-27","1358","7.6","Neural Networks Co"
"AI02875","AI Research Scientist","82657","USD","EN","FT","United States","M","United States","100","MLOps, Python, Linux, Deep Learning","Master","0","Consulting","2025-01-17","2025-03-14","1168","7.6","Digital Transformation LLC"
"AI02878","AI Research Scientist","87462","USD","MI","PT","United States","M","Turkey","50","Git, R, Mathematics, Linux","Associate","4","Telecommunications","2024-09-29","2024-11-18","808","5.4","DeepTech Ventures"
"AI02880","Machine Learning Researcher","102443","USD","EN","FT","United States","L","Turkey","0","NLP, TensorFlow, Data Visualization","PhD","0","Technology","2024-07-06","2024-08-13","2438","5.9","TechCorp Inc"
"AI02954","Data Analyst","257116","USD","EX","CT","United States","M","Ghana","50","NLP, R, SQL","PhD","16","Healthcare","2024-09-18","2024-10-19","2162","6.3","Autonomous Tech"
"AI02966","AI Architect","119812","USD","MI","FL","United States","M","Italy","0","Deep Learning, Git, Data Visualization, Statistics","Bachelor","4","Manufacturing","2024-02-02","2024-02-17","1503","7.7","TechCorp Inc"
"AI02986","Deep Learning Engineer","146711","USD","SE","FL","United States","S","United States","50","R, NLP, Kubernetes","Bachelor","8","Retail","2024-04-09","2024-06-02","1302","6.2","Cloud AI Solutions"
"AI02994","ML Ops Engineer","75877","USD","EN","CT","United States","S","United States","50","NLP, Python, SQL, Git","Master","0","Healthcare","2025-01-11","2025-02-22","751","9.7","Future Systems"
"AI03025","AI Software Engineer","94601","USD","EN","PT","United States","L","United States","0","AWS, Java, Deep Learning, Python, TensorFlow","PhD","0","Telecommunications","2025-01-20","2025-03-30","874","9.3","Neural Networks Co"
"AI03036","Deep Learning Engineer","113774","USD","MI","CT","United States","L","Belgium","50","Data Visualization, R, Java, Tableau","Associate","3","Automotive","2024-04-28","2024-05-27","529","9.4","Algorithmic Solutions"
"AI03040","Data Scientist","82087","USD","MI","FL","United States","S","United States","100","MLOps, Hadoop, Java, Spark, Tableau","PhD","4","Media","2024-10-11","2024-11-07","1535","6.8","AI Innovations"
"AI03073","Machine Learning Engineer","224243","USD","EX","FL","United States","L","United States","50","Java, R, SQL, Data Visualization, Linux","PhD","17","Media","2024-06-25","2024-08-19","1126","7.2","Predictive Systems"
"AI03079","Principal Data Scientist","170776","USD","SE","CT","United States","M","United States","0","Java, Data Visualization, R, Scala","Master","5","Gaming","2025-01-16","2025-02-03","1122","8.8","DeepTech Ventures"
"AI03088","Research Scientist","69118","USD","EN","FL","United States","S","United States","100","Spark, TensorFlow, Git, Docker, Java","Associate","0","Telecommunications","2024-12-12","2025-02-16","739","6.0","DeepTech Ventures"
"AI03098","ML Ops Engineer","261580","USD","EX","CT","United States","M","United States","50","Linux, Docker, Data Visualization, GCP, SQL","Bachelor","10","Transportation","2024-11-29","2024-12-31","1601","5.1","Neural Networks Co"
"AI03111","Deep Learning Engineer","84059","USD","MI","FL","United States","S","United States","50","Linux, Docker, TensorFlow","Bachelor","4","Manufacturing","2024-06-23","2024-07-09","1520","9.1","Future Systems"
"AI03122","Research Scientist","133772","USD","SE","PT","United States","S","United States","50","Kubernetes, PyTorch, GCP","Bachelor","7","Media","2024-04-19","2024-05-04","1741","7.8","Smart Analytics"
